Date,CVaR_Index,Equal_Weight,Cap_Weight
2011-06-27,44.96047214132935,56.38838494984275,0.0
2011-06-28,44.96252914810535,56.382214433715625,0.0
2011-06-29,44.71081165684592,56.107141633498884,0.0
2011-06-30,44.509456411641544,55.914921000270645,0.0
2011-07-01,43.9863032344513,55.34257900825139,0.0
2011-07-04,44.524037740154256,55.92917932427213,0.0
2011-07-05,44.83864229880468,56.269484652970526,0.0
2011-07-06,44.630401397707196,56.038904496362306,0.0
2011-07-07,44.956895693438305,56.369178068137835,0.0
2011-07-08,45.417164453758296,56.86138979917699,0.0
2011-07-11,45.37918966741907,56.78673168398048,0.0
2011-07-12,45.66786308168187,57.11222826900728,0.0
2011-07-13,45.48062735163023,56.90789960388347,0.0
2011-07-14,44.90353141339174,56.272086057371126,0.0
2011-07-15,44.90400036474518,56.301848154190616,0.0
2011-07-18,45.47598994191668,56.93516557428213,0.0
2011-07-19,46.01889720680505,57.530222372134965,0.0
2011-07-20,45.94054908829506,57.43694078678963,0.0
2011-07-21,46.293905070936184,57.80205992582517,0.0
2011-07-22,46.93557556916408,58.50728404391645,0.0
2011-07-25,47.759762083243906,59.40802002484309,0.0
2011-07-26,47.16509498289958,58.74384595797964,0.0
2011-07-27,46.80336797499607,58.355607830732815,0.0
2011-07-28,47.548817241973374,59.175895276723956,0.0
2011-07-29,47.55528245092682,59.16673742807519,0.0
2011-08-01,47.832330848868956,59.471832019434025,0.0
2011-08-02,47.703561826082996,59.36772195802118,0.0
2011-08-03,48.1341281392683,59.87167744808719,0.0
2011-08-04,48.45751057903796,60.24509070420259,0.0
2011-08-05,48.84159366433749,60.62473051476878,0.0
2011-08-08,48.85081465050882,60.7003790661937,0.0
2011-08-09,49.34899367973089,61.21789419963876,0.0
2011-08-10,49.40299177309413,61.25191625061868,0.0
2011-08-11,48.97641588458055,60.81727536691724,0.0
2011-08-12,49.06599089330641,60.90116295420949,0.0
2011-08-15,48.786359104296736,60.63437547656954,0.0
2011-08-16,48.818235640269904,60.650461560945665,0.0
2011-08-17,48.970961531589374,60.80528030223755,0.0
2011-08-18,49.50508258799795,61.39899146632379,0.0
2011-08-19,50.02462069684515,61.96721192295354,0.0
2011-08-22,49.90886906671705,61.84595201438341,0.0
2011-08-23,49.93464080665202,61.88741900376693,0.0
2011-08-24,49.761728219265855,61.72079551242984,0.0
2011-08-25,50.66622450207521,62.63890023824273,0.0
2011-08-26,50.349639120485804,62.253360923862,0.0
2011-08-29,50.9509599725571,62.95366248376113,0.0
2011-08-30,51.10112955640218,63.11275482744971,0.0
2011-08-31,51.630505982381216,63.70120239496955,0.0
2011-09-01,51.90307993038101,63.950866343464696,0.0
2011-09-02,52.31921840592732,64.41937336325748,0.0
2011-09-05,51.953870481937955,64.05102520257083,0.0
2011-09-06,52.589756030745825,64.77886736922586,0.0
2011-09-07,52.781841384749725,64.97223550673911,0.0
2011-09-08,53.180607780615,65.37579137003746,0.0
2011-09-09,53.68457974731036,65.92568464947833,0.0
2011-09-12,54.079758177707824,66.33175514534308,0.0
2011-09-13,54.31689354978963,66.55982798067377,0.0
2011-09-14,54.57540656305093,66.86049499927084,0.0
2011-09-15,54.8046263974542,67.04569416597059,0.0
2011-09-16,54.45823518206148,66.64401625623204,0.0
2011-09-19,54.525262800864674,66.69574511636557,0.0
2011-09-20,54.91957502835054,67.14694235596168,0.0
2011-09-21,55.062189033419486,67.30155783056692,0.0
2011-09-22,55.17740538508438,67.4010062460899,0.0
2011-09-23,55.204821640665294,67.47787390353763,0.0
2011-09-26,55.592454084209784,67.86103112870472,0.0
2011-09-27,56.852249667430414,69.2458725946967,0.0
2011-09-28,56.61080909128617,69.00862297937687,0.0
2011-09-29,56.79013425533679,69.21953221687889,0.0
2011-09-30,57.633060046943065,70.1380619258197,0.0
2011-10-03,57.64110771306352,70.1465379827791,0.0
2011-10-04,57.30120183417344,69.76561283168267,0.0
2011-10-05,56.866904058747195,69.30238009395411,0.0
2011-10-06,57.03867446924058,69.484642255571,0.0
2011-10-07,56.86407183862854,69.32824745571308,0.0
2011-10-10,56.74436859888887,69.2027119314607,0.0
2011-10-11,56.739392706383725,69.18677242535863,0.0
2011-10-12,56.45421740621002,68.91948648672968,0.0
2011-10-13,56.80874132370588,69.29016037866995,0.0
2011-10-14,56.213616859766425,68.67617887424244,0.0
2011-10-17,56.450580487983885,68.96179182736437,0.0
2011-10-18,56.972972880678526,69.52690276023277,0.0
2011-10-19,57.25169705647928,69.80035964575684,0.0
2011-10-20,57.71207081048251,70.2974708504825,0.0
2011-10-21,58.0592119279481,70.66367496675892,0.0
2011-10-24,57.49563420383574,70.03023550465028,0.0
2011-10-25,57.77357206881648,70.28276758312619,0.0
2011-10-26,57.983368366301136,70.50466068484246,0.0
2011-10-27,58.560339803349784,71.12651481771879,0.0
2011-10-28,58.31788000154712,70.85529765675722,0.0
2011-10-31,58.31425773801846,70.84147894785977,0.0
2011-11-01,59.251933262997625,71.8880823923966,0.0
2011-11-02,59.91381480269888,72.60923232146001,0.0
2011-11-03,59.68616010616179,72.31591542447127,0.0
2011-11-04,59.7694214436272,72.40876277126173,0.0
2011-11-07,60.804051709643424,73.50642203945353,0.0
2011-11-08,61.237423337976416,73.96552668729113,0.0
2011-11-09,61.4262884126437,74.19412317876525,0.0
2011-11-10,61.84933280524374,74.6599604565292,0.0
2011-11-11,62.04998896286822,74.82162549387648,0.0
2011-11-14,62.910290616942,75.7507202224528,0.0
2011-11-15,62.88226100591228,75.73898514759895,0.0
2011-11-16,63.23648524230965,76.06269354475201,0.0
2011-11-17,63.30077109963048,76.10625410604676,0.0
2011-11-18,63.77564787377841,76.59674056983489,0.0
2011-11-21,64.04334237846854,76.87737525704968,0.0
2011-11-22,64.55017127540191,77.42491520551373,0.0
2011-11-23,63.97056445383844,76.83199538311287,0.0
2011-11-24,63.85129754475065,76.70746569315551,0.0
2011-11-25,65.14743257964423,78.10617429583758,0.0
2011-11-28,65.87094909067008,78.91761267525834,0.0
2011-11-29,66.29442151221268,79.33693496747578,0.0
2011-11-30,67.34884114624977,80.46267726424334,0.0
2011-12-01,67.53475919863263,80.67452121225006,0.0
2011-12-02,67.33473376341672,80.4538643428927,0.0
2011-12-05,67.21552796698414,80.32351644899694,0.0
2011-12-06,67.5186472328336,80.70982610678969,0.0
2011-12-07,67.7987337637412,80.96967827600827,0.0
2011-12-08,69.34867954781836,82.6206143530821,0.0
2011-12-09,69.37637467455346,82.69517052194564,0.0
2011-12-12,68.72726225156556,82.02162811567062,0.0
2011-12-13,69.0699215164279,82.43426208464409,0.0
2011-12-14,69.02509041055622,82.40597052389505,0.0
2011-12-15,68.8460580884795,82.21223301828249,0.0
2011-12-16,68.20444955273217,81.53650312176887,0.0
2011-12-19,67.96397042946572,81.27023700642555,0.0
2011-12-20,68.10946390565911,81.39691647611373,0.0
2011-12-21,67.963320905513,81.21418632339838,0.0
2011-12-22,68.57642159140947,81.88546970547108,0.0
2011-12-23,68.17349956033985,81.41735605151696,0.0
2011-12-26,68.17526828637017,81.42302884774307,0.0
2011-12-27,68.60959372564821,81.90525956565872,0.0
2011-12-28,69.32019208381747,82.58306624604117,0.0
2011-12-29,69.81170561794899,83.09364619855522,0.0
2011-12-30,69.95752918958222,83.2665776543851,0.0
2012-01-02,70.3428544845496,83.66929720667319,0.0
2012-01-03,70.89363171353406,84.26503389365689,0.0
2012-01-04,71.80086600880877,85.24731982465201,0.0
2012-01-05,72.60063026317268,86.08978502869773,0.0
2012-01-06,71.96069981017357,85.39484601045655,0.0
2012-01-09,72.75070012443732,86.27812052022466,0.0
2012-01-10,72.17123919489934,85.58607554357394,0.0
2012-01-11,72.10689643990116,85.5228756863252,0.0
2012-01-12,72.02903738472483,85.47566467756766,0.0
2012-01-13,72.49893116070795,86.02361686746983,0.0
2012-01-16,72.19763968611286,85.68201493259157,0.0
2012-01-17,72.74593100172584,86.22824455071355,0.0
2012-01-18,73.26365082802899,86.79594400551301,0.0
2012-01-19,73.16104402650406,86.6933457480367,0.0
2012-01-20,72.81335617620101,86.31302183496643,0.0
2012-01-23,72.82701756878936,86.26780624351605,0.0
2012-01-24,72.48497516050185,85.90553285450994,0.0
2012-01-25,73.0369940667104,86.4638438580328,0.0
2012-01-26,74.01874829170974,87.48591163494737,0.0
2012-01-27,74.45258103504536,87.98178507372074,0.0
2012-01-30,74.17722724364953,87.71036766088196,0.0
2012-01-31,74.4630997249281,87.95697517211785,0.0
2012-02-01,74.4560744744879,87.96863676862966,0.0
2012-02-02,74.63706508183489,88.12797511755892,0.0
2012-02-03,75.60202940670584,89.14274527963151,0.0
2012-02-06,75.39476157393852,88.89005280828641,0.0
2012-02-07,75.62844821443406,89.06078376125015,0.0
2012-02-08,75.71929028420435,89.11830266948908,0.0
2012-02-09,76.1294294879682,89.58670438005927,0.0
2012-02-10,75.98303376825454,89.4197744408303,0.0
2012-02-13,76.4167885250921,89.92118443882798,0.0
2012-02-14,76.41825782020769,89.96139561164604,0.0
2012-02-15,76.4616333040889,89.98620986558656,0.0
2012-02-16,76.29390721549348,89.73050854836755,0.0
2012-02-17,76.64113134782622,90.097913620747,0.0
2012-02-20,77.39378824392264,90.89965084645235,0.0
2012-02-21,77.12396324429713,90.64915495188745,0.0
2012-02-22,77.24453469223546,90.79835703382658,0.0
2012-02-23,78.50974293215461,92.10999731333376,0.0
2012-02-24,79.17852006839846,92.80955962090599,0.0
2012-02-27,79.00469763035247,92.60481201950552,0.0
2012-02-28,79.28068011511633,92.92656671265492,0.0
2012-02-29,79.62316335582852,93.27733711130641,0.0
2012-03-01,79.65501393102814,93.34063772193886,0.0
2012-03-02,79.31217129725243,92.94599031355808,0.0
2012-03-05,79.84648523431605,93.45697946274487,0.0
2012-03-06,80.70282384263092,94.32872123293889,0.0
2012-03-07,80.90156174539783,94.5590281093067,0.0
2012-03-08,80.4879394858931,94.10271727874296,0.0
2012-03-09,81.18749334365309,94.85907530271005,0.0
2012-03-12,81.49064726688854,95.13658041269075,0.0
2012-03-13,81.32869844520818,94.96861761706128,0.0
2012-03-14,81.2307008204753,94.85380900069241,0.0
2012-03-15,80.78668713552912,94.4397248186008,0.0
2012-03-16,81.77961325127691,95.46518271958222,0.0
2012-03-19,81.7481531370108,95.5111858053448,0.0
2012-03-20,82.45487341420895,96.26277721910705,0.0
2012-03-21,83.47379449354,97.34321538707474,0.0
